C.1	C.2       	C.3       	C.4       	C.5                 	C.6	C.7	C.8	C.9	C.10	C.11	C.12	C.13	C.14	C.15	C.16	C.17	C.18	C.19	C.20	C.21	C.22	C.23	C.24	C.25	C.26	C.27	C.28	C.29	C.30	C.31	C.32
1	4870.33413	   0.00035	2.9740E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	7	0	2	3	175	0	0	0	0	0	0	1	5	8	4	3	6	4
1	4870.40147	   0.00004	5.4960E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	7	3	5	3	185	0	0	0	0	0	0	1	5	8	2	3	6	5
	4870.52112	          	8.2383E-24																												
	4870.61591	          	1.1090E-24																												
1	4870.66906	   0.00001	6.4140E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	6	2	3	3	154	0	0	0	0	0	0	1	5	7	2	3	6	4
2	4870.66669	          	3.4235E-25																												
	4870.76614	          	1.7120E-24																												
1	4870.82256	   0.00011	1.8430E-22	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	4	2	3	5	53	0	0	0	0	0	0	1	5	5	3	4	2	1
2	4870.99199	          	4.5915E-25																												
1	4871.05979	   0.00007	2.0343E-22	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	4	2	3	2	43	0	0	0	0	0	0	0	1	5	3	5	5	1
1	4871.07963	          	5.8230E-24	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	3	3	4	6	118	0	1	0	0	0	0	0	1	4	4	3	3	4
	4871.13994	          	3.5780E-24																												
1	4871.26756	   0.00029	5.6140E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	7	3	4	6	185	0	0	0	0	0	0	0	1	8	2	3	3	5
1	4871.37160	   0.00007	5.0930E-25	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	13	7	6	2	161	0	0	0	0	0	0	0	1	14	9	5	5	2
	4871.39524	          	3.2700E-25																												
1	4871.47455	   0.00011	1.4150E-24	0202_00_aA2"<-0000  	1	0	2	0	2	0	0	1	5	7	5	6	3	186	0	0	0	0	0	0	1	5	8	2	3	6	5
	4871.64774	          	9.7670E-25																												
1	4871.79437	   0.00001	1.7800E-23	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	3	2	3	3	74	0	0	0	0	0	0	0	1	4	1	6	6	3
	4871.81469	          	2.7040E-25																												
1	4871.90714	   0.00035	7.2310E-25	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	6	1	6	6	208	0	1	0	0	0	0	1	5	5	1	6	3	8
	4871.99274	          	8.6770E-25																												
1	4872.01253	   0.00044	2.5660E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	8	3	5	2	101	0	0	0	0	0	0	0	1	9	3	5	5	3
1	4872.06136	   0.00003	1.9892E-23	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	3	2	3	6	75	0	0	0	0	0	0	1	5	4	1	6	3	3
1	4872.06795	   0.00052	1.7610E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	11	0	2	5	151	0	0	0	0	0	0	1	5	12	3	4	2	4
1	4872.25125	   0.00032	2.2470E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	8	3	4	5	110	0	0	0	0	0	0	1	5	9	3	4	2	3
1	4872.32689	   0.00141	1.9120E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	12	9	4	6	249	0	0	0	0	0	0	1	5	13	11	6	3	2
	4872.35124	          	1.1530E-24																												
	4872.39679	          	4.5774E-24																												
	4872.43684	          	5.1560E-25																												
1	4872.50869	   0.00023	5.5760E-24	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	6	5	6	5	82	0	0	0	0	0	0	1	5	7	3	4	2	2
	4872.62705	          	1.5550E-24																												
1	4872.65913	   0.00052	7.2567E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	6	1	6	6	153	0	0	0	0	0	0	1	5	7	1	6	3	5
	4872.74939	          	1.2810E-24																												
1	4872.79696	   0.00023	1.4994E-25	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	8	7	6	6	202	0	0	0	0	0	0	1	5	9	5	6	3	3
1	4872.79564	          	1.2521E-24	0003_01_sE'<-0000   	1	0	0	0	3	0	1	0	3	5	3	5	6	105	0	0	0	0	0	0	1	5	5	5	6	3	1
1	4872.90894	   0.00027	4.9880E-25	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	9	6	2	3	196	0	0	0	0	0	0	1	5	9	4	3	6	4
1	4872.95585	   0.00022	2.9950E-24	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	2	1	6	6	85	0	1	0	0	0	0	0	1	3	2	3	3	3
2	4873.00707	          	7.6609E-25																												
1	4873.09558	          	4.3540E-24	0003_01_sE'<-0000   	1	0	0	0	3	0	1	0	3	4	3	4	6	83	0	0	0	0	0	0	0	1	3	2	3	3	1
1	4873.27014	   0.00006	2.8400E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	7	3	4	6	189	0	0	0	0	0	0	1	5	8	1	6	3	6
1	4873.32292	   0.00015	3.3770E-24	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	6	4	3	3	155	0	0	0	0	0	0	1	5	7	2	3	6	4
1	4873.41959	   0.00011	1.0330E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	9	1	6	5	119	0	0	0	0	0	0	1	5	10	3	4	2	3
	4873.48671	          	5.9940E-25																												
1	4873.50978	   0.00014	1.2850E-24	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	7	4	3	2	132	0	1	0	0	0	0	0	1	7	3	5	5	4
1	4873.69962	          	6.0570E-25	1101_01_aE"<-0100   	1	1	1	0	1	0	1	1	6	4	1	6	3	160	0	1	0	0	0	0	1	5	5	2	3	6	8
1	4873.72090	   0.00010	1.6260E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	7	6	1	2	89	0	0	0	0	0	0	1	5	8	6	1	5	1
	4873.74015	          	1.2110E-24																												
1	4873.78285	   0.00003	1.7540E-24	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	9	3	4	2	129	0	0	0	0	0	0	0	1	10	3	5	5	3
1	4873.83989	   0.00022	9.0646E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	8	1	6	6	220	0	0	0	0	0	0	1	5	9	1	6	3	6
1	4873.85914	   0.00003	1.1248E-22	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	4	3	5	3	96	0	0	0	0	0	0	1	5	5	4	3	6	2
1	4873.87388	   0.00170	1.2173E-23	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	5	5	6	6	118	0	0	0	0	0	0	1	5	6	5	6	3	1
1	4873.87154	   0.00231	8.2795E-24	0003_03_aA2"<-0000  	1	0	0	0	3	0	3	1	5	4	3	4	2	40	0	0	0	0	0	0	0	1	4	3	5	5	1
	4873.94130	          	1.1670E-24																												
1	4873.98028	   0.00020	1.1920E-22	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	4	3	5	6	94	0	0	0	0	0	0	0	1	5	4	3	3	2
	4874.04258	          	1.8820E-24																												
	4874.16983	          	9.0426E-24																												
1	4874.27355	   0.00067	1.1570E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	3	1	6	6	76	0	0	0	0	0	0	1	5	4	1	6	3	3
	4874.32201	          	1.5450E-24																												
1	4874.34020	   0.00018	1.8340E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	7	6	2	5	77	0	0	0	0	0	0	0	1	8	6	2	2	1
1	4874.43599	   0.00015	9.1510E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	8	1	6	3	224	0	0	0	0	0	0	0	1	9	1	6	6	6
1	4874.49200	   0.00003	3.1760E-24	0003_03_sA1'<-0000  	1	0	0	0	3	0	3	0	1	5	2	3	3	113	0	0	0	0	0	0	1	5	5	2	3	6	3
	4874.55747	          	4.6740E-25																												
1	4874.71346	   0.00027	5.0510E-25	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	6	6	2	3	208	0	1	0	0	0	0	0	1	6	5	6	6	5
1	4874.73037	   0.00008	2.7770E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	4	0	1	3	101	0	0	0	0	0	0	1	5	5	2	3	6	3
	4874.79086	          	1.1440E-24																												
1	4875.02353	   0.00102	8.1110E-25	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	10	2	3	6	283	0	0	0	0	0	0	0	1	11	2	3	3	7
1	4875.15258	   0.00090	3.6680E-25	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	10	2	3	2	196	0	1	0	0	0	0	0	1	11	3	5	5	6
	4875.27421	          	9.8090E-25																												
	4875.37019	          	1.1260E-24																												
1	4875.42895	   0.00006	3.3390E-24	0202_00_aA2"<-0000  	1	0	2	0	2	0	0	1	5	9	2	3	6	253	0	0	0	0	0	0	1	5	10	1	6	3	7
1	4875.56955	   0.00011	7.9318E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	9	2	3	5	120	0	0	0	0	0	0	1	5	10	3	4	2	3
1	4875.64508	   0.00005	1.6470E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	4	0	1	6	98	0	0	0	0	0	0	0	1	5	2	3	3	3
1	4875.69021	   0.00005	1.8380E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	3	1	6	3	75	0	0	0	0	0	0	0	1	4	1	6	6	3
1	4875.72712	   0.00058	1.7190E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	6	3	4	5	84	0	0	0	0	0	0	0	1	7	0	2	2	3
1	4875.76127	   0.00011	1.4080E-24	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	10	2	3	3	283	0	0	0	0	0	0	1	5	11	2	3	6	7
	4875.86697	          	3.9514E-24																												
1	4875.98272	   0.00009	3.0160E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	15	13	6	2	150	0	0	0	0	0	0	0	1	16	15	5	5	1
1	4875.99330	   0.00032	3.4385E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	15	14	3	5	140	0	0	0	0	0	0	1	5	16	15	4	2	1
	4876.09431	          	1.8030E-24																												
	4876.11895	          	5.2610E-25																												
	4876.16684	          	5.3953E-24																												
1	4876.18262	   0.00029	3.7062E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	8	2	3	6	218	0	0	0	0	0	0	0	1	9	2	3	3	5
1	4876.24763	   0.00043	3.7530E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	8	0	1	6	221	0	0	0	0	0	0	1	5	9	1	6	3	6
1	4876.29091	   0.00033	3.0730E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	8	2	3	3	221	0	0	0	0	0	0	1	5	9	2	3	6	5
	4876.37592	          	1.7650E-24																												
1	4876.41066	   0.00035	7.5870E-25	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	10	1	6	3	284	0	0	0	0	0	0	1	5	11	2	3	6	7
1	4876.43745	   0.00005	3.6090E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	7	6	5	113	0	0	0	0	0	0	1	5	11	9	4	2	1
1	4876.54665	   0.00057	1.4030E-22	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	4	4	3	3	95	0	0	0	0	0	0	0	1	5	5	6	6	1
	4876.55912	          	1.5740E-24																												
	4876.62564	          	3.2592E-24																												
1	4876.76001	          	1.0060E-24	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	6	5	6	6	211	0	1	0	0	0	0	0	1	6	4	3	3	6
1	4876.80398	   0.00047	3.5720E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	14	12	1	3	273	0	0	0	0	0	0	1	5	15	14	3	6	1
1	4876.86806	   0.00018	1.3860E-22	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	4	4	3	6	93	0	0	0	0	0	0	1	5	5	5	6	3	1
1	4876.90916	   0.00016	3.9360E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	8	0	1	3	225	0	0	0	0	0	0	0	1	9	1	6	6	6
1	4876.96441	   0.00010	5.6932E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	14	12	1	3	286	0	0	0	0	0	0	0	1	15	13	6	6	2
1	4877.12157	   0.00073	6.3710E-25	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	14	14	3	3	242	0	0	0	0	0	0	0	1	14	13	6	6	2
1	4877.15594	   0.00054	2.5332E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	10	7	6	2	104	0	0	0	0	0	0	0	1	11	9	5	5	1
1	4877.15826	   0.00051	1.3092E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	12	8	3	5	145	0	0	0	0	0	0	1	5	13	9	4	2	2
1	4877.19288	   0.00036	2.2800E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	11	8	3	6	237	0	0	0	0	0	0	0	1	12	10	3	3	2
1	4877.23014	   0.00003	1.2450E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	6	4	3	5	83	0	0	0	0	0	0	1	5	7	3	4	2	2
1	4877.26629	   0.00026	1.1080E-23	0003_03_sA1'<-0000  	1	0	0	0	3	0	3	0	1	5	3	5	5	51	0	0	0	0	0	0	1	5	5	3	4	2	1
	4877.41226	          	5.6590E-25																												
1	4877.43022	   0.00064	9.4530E-25	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	9	1	6	2	193	0	1	0	0	0	0	1	5	10	0	1	5	8
1	4877.45779	          	3.7670E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	14	12	2	6	288	0	0	0	0	0	0	1	5	15	13	6	3	2
2	4877.48580	          	4.6162E-25																												
	4877.54664	          	3.6680E-25																												
1	4877.61210	   0.00049	1.0420E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	14	14	3	6	239	0	0	0	0	0	0	1	5	14	13	6	3	2
2	4877.61967	          	4.0593E-25																												
	4877.64946	          	1.6980E-25																												
1	4877.67390	   0.00038	7.3008E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	13	10	3	6	282	0	0	0	0	0	0	1	5	14	11	6	3	3
1	4877.69152	   0.00010	1.3311E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	6	4	3	2	72	0	0	0	0	0	0	0	1	7	3	5	5	2
1	4877.79940	          	1.6187E-24	1101_01_aE"<-0100   	1	1	1	0	1	0	1	1	6	4	2	3	5	85	0	1	0	0	0	0	1	5	5	3	4	2	3
1	4877.80211	   0.00058	1.6528E-25	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	11	2	3	3	310	0	0	0	0	0	0	1	5	12	4	3	6	6
	4877.83522	          	4.1290E-25																												
2	4877.84568	          	3.7128E-25																												
	4877.85029	          	1.1630E-24																												
	4877.86896	          	7.8240E-24																												
2	4878.08155	          	6.2745E-25																												
	4878.13049	          	4.7790E-25																												
1	4878.14961	   0.00026	6.7880E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	9	1	6	3	252	0	0	0	0	0	0	1	5	10	2	3	6	6
1	4878.25845	   0.00024	9.0550E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	9	2	3	2	130	0	0	0	0	0	0	0	1	10	3	5	5	3
	4878.26722	          	1.3392E-25																												
1	4878.31052	   0.00098	1.7380E-24	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	10	4	3	2	126	0	0	0	0	0	0	1	5	11	6	1	5	2
1	4878.32651	   0.00026	3.8912E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	13	10	3	3	282	0	0	0	0	0	0	0	1	14	11	6	6	3
1	4878.32650	   0.00026	4.7418E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	13	10	3	3	281	0	0	0	0	0	0	0	1	14	11	6	6	3
1	4878.37777	   0.00017	3.1950E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	10	4	3	6	268	0	0	0	0	0	0	1	5	11	5	6	3	5
1	4878.39668	   0.00007	5.0600E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	5	1	6	2	65	0	0	0	0	0	0	0	1	6	3	5	5	2
	4878.42324	          	8.3945E-24																												
	4878.54173	          	5.6170E-25																												
1	4878.57731	   0.00037	2.9808E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	10	4	3	3	266	0	0	0	0	0	0	0	1	11	5	6	6	5
1	4878.62960	   0.00054	5.8094E-25	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	9	5	6	6	251	0	0	0	0	0	0	0	1	10	2	3	3	6
1	4878.63457	   0.00034	5.0244E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	10	5	6	2	111	0	0	0	0	0	0	0	1	10	3	5	5	3
1	4878.63370	   0.00174	7.3162E-25	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	7	3	5	6	255	0	1	0	0	0	0	0	1	7	2	3	3	9
1	4878.65530	   0.00009	7.7970E-25	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	5	5	6	5	52	0	0	0	0	0	0	1	5	5	3	4	2	1
1	4878.73129	   0.00005	9.3270E-25	0111_11_sA1'<-0100  	1	0	1	1	1	1	1	0	1	8	3	5	5	166	0	1	0	0	0	0	0	1	9	0	2	2	8
	4879.02181	          	5.3586E-24																												
1	4879.03554	   0.00041	2.0092E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	11	6	1	6	281	0	0	0	0	0	0	1	5	12	7	6	3	4
1	4879.06113	   0.00010	2.1148E-22	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	3	1	6	2	44	0	0	0	0	0	0	1	5	4	0	1	5	2
1	4879.05963	   0.00039	2.8303E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	12	8	3	2	137	0	0	0	0	0	0	0	1	13	9	5	5	2
1	4879.11061	   0.00081	9.7250E-25	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	8	2	3	6	326	0	1	0	0	0	0	1	5	9	1	6	3	12
1	4879.13766	   0.00022	1.1120E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	11	6	1	3	279	0	0	0	0	0	0	0	1	12	7	6	6	4
1	4879.15902	   0.00037	2.6227E-25	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	6	6	1	3	226	0	1	0	0	0	0	0	1	7	5	6	6	7
1	4879.15712	   0.00015	4.9433E-25	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	8	1	6	6	203	0	0	0	0	0	0	1	5	9	5	6	3	3
1	4879.21196	   0.00016	9.2880E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	11	6	2	3	280	0	0	0	0	0	0	0	1	12	7	6	6	4
	4879.27089	          	7.4820E-25																												
1	4879.36304	          	1.5299E-24	1101_01_sE'<-0100   	1	1	1	0	1	0	1	0	3	4	2	3	2	72	0	1	0	0	0	0	0	1	5	3	5	5	2
	4879.43831	          	7.1680E-25																												
1	4879.52701	   0.00012	7.8587E-24	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	9	2	3	6	254	0	0	0	0	0	0	1	5	10	1	6	3	7
	4879.55221	          	8.9330E-24																												
	4879.57261	          	2.3390E-24																												
1	4879.60887	   0.00006	1.0550E-23	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	5	4	3	3	119	0	0	0	0	0	0	1	5	6	4	3	6	2
1	4879.67487	   0.00045	1.2550E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	7	5	6	3	169	0	0	0	0	0	0	0	1	8	5	6	6	3
1	4879.70692	   0.00013	5.2320E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	9	1	6	6	252	0	0	0	0	0	0	0	1	10	2	3	3	6
	4879.75171	          	4.0180E-24																												
1	4879.81310	   0.00005	1.7520E-24	0003_03_aA2"<-0000  	1	0	0	0	3	0	3	1	5	5	2	3	6	114	0	0	0	0	0	0	0	1	5	2	3	3	3
	4879.89415	          	5.3030E-25																												
	4879.94126	          	5.3240E-25																												
	4879.95867	          	8.0060E-25																												
2	4880.01353	          	8.0076E-25																												
1	4880.31464	   0.00014	2.3180E-24	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	6	4	3	2	103	0	1	0	0	0	0	0	1	6	3	5	5	5
1	4880.39385	   0.00009	1.1789E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	9	2	3	3	253	0	0	0	0	0	0	0	1	10	1	6	6	7
1	4880.41504	   0.00015	1.4403E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	12	8	3	5	146	0	0	0	0	0	0	1	5	13	9	4	2	2
1	4880.45853	   0.00067	3.1570E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	9	6	2	3	200	0	0	0	0	0	0	1	5	10	8	3	6	2
1	4880.51015	   0.00014	1.7630E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	5	5	6	2	60	0	0	0	0	0	0	0	1	5	3	5	5	1
1	4880.53892	   0.00006	2.0650E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	6	4	3	3	157	0	0	0	0	0	0	1	5	7	2	3	6	4
1	4880.66232	   0.00014	1.4690E-24	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	10	1	6	3	285	0	0	0	0	0	0	1	5	11	2	3	6	7
	4880.80712	          	1.7900E-23																												
1	4880.85363	   0.00007	1.8587E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	6	5	6	2	62	0	0	0	0	0	0	0	1	6	3	5	5	2
1	4880.84948	   0.00087	2.1383E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	6	5	6	5	71	0	0	0	0	0	0	1	5	6	3	4	2	2
1	4880.90278	   0.00001	1.3370E-24	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	7	4	3	2	145	0	1	0	0	0	0	0	1	8	3	5	5	5
1	4881.01087	   0.00010	3.4040E-24	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	10	1	6	6	285	0	0	0	0	0	0	0	1	11	2	3	3	7
1	4881.04764	   0.00044	3.6003E-25	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	9	7	6	6	199	0	0	0	0	0	0	0	1	9	4	3	3	4
1	4881.04859	   0.00062	3.8817E-25	0003_03_sA1'<-0000  	1	0	0	0	3	0	3	0	1	5	1	6	6	115	0	0	0	0	0	0	0	1	5	2	3	3	3
	4881.23159	          	1.3270E-24																												
1	4881.49205	   0.00014	1.3500E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	6	4	3	6	152	0	0	0	0	0	0	0	1	7	2	3	3	4
1	4881.52793	   0.00013	1.1609E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	8	1	6	5	115	0	0	0	0	0	0	0	1	9	0	2	2	4
1	4881.63273	   0.00012	2.8820E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	9	6	1	6	205	0	0	0	0	0	0	0	1	10	8	3	3	2
1	4881.67591	   0.00009	1.8860E-22	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	7	3	4	2	100	0	0	0	0	0	0	1	5	8	0	1	5	3
1	4881.78617	   0.00015	6.9064E-25	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	6	5	6	3	233	0	1	0	0	0	0	1	5	7	4	3	6	8
	4881.80819	          	3.2404E-25																												
	4881.82069	          	2.4570E-25																												
	4881.94728	          	4.6942E-24																												
	4881.95379	          	6.8575E-25																												
	4881.99691	          	1.8955E-25																												
1	4882.00813	   0.00005	1.7546E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	7	5	6	2	83	0	0	0	0	0	0	0	1	7	3	5	5	2
	4882.01895	          	1.2330E-24																												
	4882.03235	          	2.5440E-25																												
1	4882.16612	   0.00001	9.0355E-23	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	3	0	2	6	77	0	0	0	0	0	0	1	5	4	1	6	3	3
1	4882.23544	   0.00012	9.8018E-23	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	3	0	2	3	76	0	0	0	0	0	0	0	1	4	1	6	6	3
1	4882.31893	   0.00045	5.8510E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	7	2	3	6	191	0	0	0	0	0	0	1	5	8	1	6	3	6
	4882.42349	          	2.5110E-24																												
	4882.57111	          	8.1740E-25																												
1	4882.74654	   0.00006	1.7670E-24	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	9	0	2	2	134	0	0	0	0	0	0	1	5	10	0	1	5	4
	4882.89952	          	2.6350E-24																												
1	4883.03593	   0.00031	1.2480E-23	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	7	2	3	6	192	0	0	0	0	0	0	1	5	8	1	6	3	6
1	4883.16904	          	7.7475E-24	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	2	2	3	2	35	0	1	0	0	0	0	0	1	3	3	5	5	2
1	4883.19799	   0.00028	9.1590E-25	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	5	5	6	3	126	0	0	0	0	0	0	1	5	6	2	3	6	3
1	4883.21662	   0.00005	4.5323E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	8	5	6	6	187	0	0	0	0	0	0	1	5	9	7	6	3	2
1	4883.37232	   0.00105	5.3120E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	7	2	3	3	190	0	0	0	0	0	0	0	1	8	1	6	6	6
	4883.43223	          	5.1140E-25																												
1	4883.45909	   0.00045	2.3200E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	13	11	6	6	260	0	0	0	0	0	0	1	5	14	13	6	3	2
1	4883.48772	   0.00039	3.2450E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	13	11	6	3	254	0	0	0	0	0	0	0	1	14	13	6	6	2
1	4883.49544	   0.00034	1.7790E-24	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	9	1	6	3	254	0	0	0	0	0	0	0	1	10	1	6	6	7
1	4883.52295	   0.00024	2.1840E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	8	5	6	5	116	0	0	0	0	0	0	0	1	9	0	2	2	4
2	4883.52643	          	9.8392E-25																												
	4883.57180	          	1.0170E-24																												
	4883.60418	          	1.0880E-24																												
2	4883.60822	          	9.2948E-25																												
	4883.69493	          	3.5210E-25																												
	4883.77997	          	7.8600E-25																												
	4883.80254	          	6.4130E-25																												
	4883.81457	          	4.8210E-25																												
1	4883.85364	   0.00032	2.1670E-23	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	7	2	3	3	191	0	0	0	0	0	0	0	1	8	1	6	6	6
1	4883.87056	   0.00010	2.4920E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	10	1	6	5	144	0	0	0	0	0	0	1	5	11	3	4	2	3
1	4883.92234	   0.00011	4.5323E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	8	5	6	3	184	0	0	0	0	0	0	0	1	9	7	6	6	2
